date,open,high,low,close,close_ma5,close_ma20,close_ma60,close_ma120
2019.8.20,"1,502.57","1,509.44","1,491.15","1,498.90","1,473.39","1,506.07","1,452.72","1,447.74"
2019.8.21,"1,512.60","1,519.35","1,505.97","1,512.72","1,487.43","1,500.60","1,456.27","1,448.98"
2019.8.22,"1,515.78","1,520.20","1,497.04","1,512.25","1,502.02","1,496.51","1,459.71","1,450.23"
2019.8.23,"1,494.07","1,505.20","1,441.97","1,446.38","1,495.45","1,489.13","1,461.89","1,450.97"
2019.8.26,"1,467.68","1,469.40","1,452.99","1,458.88","1,485.83","1,482.18","1,464.61","1,452.01"
2019.8.27,"1,470.73","1,475.44","1,445.85","1,454.12","1,476.87","1,475.19","1,467.17","1,453.14"
2019.8.28,"1,446.92","1,464.78","1,437.40","1,462.85","1,466.90","1,471.21","1,468.96","1,454.34"
2019.8.29,"1,487.98","1,505.38","1,487.98","1,495.82","1,463.61","1,470.40","1,471.47","1,455.56"
2019.8.30,"1,510.98","1,517.34","1,497.09","1,504.92","1,475.32","1,471.23","1,473.83","1,456.81"
2019.9.3,"1,490.72","1,493.13","1,470.36","1,478.32","1,479.21","1,473.97","1,475.49","1,457.79"
2019.9.4,"1,504.00","1,519.70","1,503.49","1,519.55","1,492.29","1,477.86","1,477.25","1,459.18"
2019.9.5,"1,552.77","1,583.74","1,552.77","1,566.21","1,512.96","1,483.56","1,479.72","1,460.62"
2019.9.6,"1,567.79","1,573.99","1,558.88","1,568.34","1,527.47","1,487.42","1,482.78","1,462.12"
2019.9.9,"1,578.69","1,588.81","1,569.72","1,576.39","1,541.76","1,493.02","1,485.84","1,463.53"
2019.9.10,"1,568.89","1,583.22","1,558.06","1,583.15","1,562.73","1,499.83","1,489.61","1,465.11"
2019.9.11,"1,587.62","1,606.24","1,580.22","1,606.19","1,580.06","1,505.65","1,493.92","1,466.48"
2019.9.12,"1,615.98","1,625.16","1,599.87","1,610.79","1,588.97","1,514.07","1,497.33","1,468.24"
2019.9.13,"1,610.65","1,613.77","1,598.21","1,605.65","1,596.43","1,522.38","1,500.64","1,470.09"
2019.9.16,"1,586.58","1,601.93","1,580.96","1,594.49","1,600.05","1,528.15","1,503.53","1,471.74"
2019.9.17,"1,591.08","1,600.86","1,582.50","1,599.74","1,603.37","1,532.78","1,506.68","1,473.60"
2019.9.18,"1,598.25","1,601.45","1,578.86","1,600.95","1,602.32","1,537.89","1,509.83","1,475.50"
2019.9.19,"1,605.13","1,608.31","1,590.49","1,592.07","1,598.58","1,541.85","1,513.18","1,477.13"
2019.9.20,"1,591.85","1,592.19","1,556.97","1,563.00","1,590.05","1,544.39","1,515.30","1,478.24"
2019.9.23,"1,563.10","1,586.47","1,563.10","1,578.09","1,586.77","1,550.98","1,517.32","1,479.46"
2019.9.24,"1,586.68","1,590.22","1,544.99","1,551.99","1,577.22","1,555.63","1,518.87","1,480.19"
2019.9.25,"1,542.50","1,584.16","1,532.41","1,579.56","1,572.94","1,561.90","1,520.24","1,481.14"
2019.9.26,"1,580.42","1,585.38","1,565.57","1,580.10","1,570.55","1,567.77","1,521.96","1,481.99"
2019.9.27,"1,568.13","1,575.18","1,531.71","1,542.87","1,566.52","1,570.12","1,523.16","1,482.51"
2019.9.30,"1,550.59","1,560.24","1,543.55","1,558.75","1,562.65","1,572.81","1,524.78","1,483.29"
2019.10.1,"1,572.15","1,587.97","1,538.96","1,544.20","1,561.10","1,576.10","1,526.34","1,483.85"
2019.10.2,"1,529.20","1,534.66","1,510.53","1,519.77","1,549.14","1,576.11","1,527.32","1,484.21"
2019.10.3,"1,522.27","1,547.32","1,502.73","1,545.76","1,542.27","1,575.09","1,528.56","1,484.62"
2019.10.4,"1,555.84","1,575.12","1,551.73","1,574.39","1,548.57","1,575.39","1,530.19","1,485.36"
2019.10.7,"1,572.69","1,579.16","1,562.83","1,563.17","1,549.46","1,574.73","1,531.17","1,485.61"
2019.10.8,"1,545.27","1,546.80","1,514.22","1,514.45","1,543.51","1,571.30","1,531.15","1,485.25"
2019.10.9,"1,537.33","1,550.35","1,532.03","1,540.85","1,547.72","1,568.03","1,531.84","1,485.11"
2019.10.10,"1,546.04","1,571.40","1,545.11","1,555.79","1,549.73","1,565.28","1,532.70","1,485.09"
2019.10.11,"1,587.99","1,609.47","1,584.15","1,591.13","1,553.08","1,564.56","1,533.77","1,485.23"
2019.10.14,"1,588.71","1,594.14","1,583.18","1,590.40","1,558.52","1,564.35","1,534.88","1,485.24"
2019.10.15,"1,600.72","1,629.53","1,598.50","1,625.69","1,580.77","1,565.65","1,536.07","1,485.79"
2019.10.16,"1,613.72","1,624.96","1,599.04","1,601.79","1,592.96","1,565.69","1,536.55","1,486.24"
2019.10.17,"1,620.67","1,625.59","1,598.01","1,607.16","1,603.23","1,566.45","1,536.30","1,486.76"
2019.10.18,"1,601.90","1,608.25","1,575.29","1,590.09","1,603.03","1,567.80","1,536.23","1,487.04"
2019.10.21,"1,606.13","1,620.83","1,601.03","1,620.04","1,608.95","1,569.90","1,536.67","1,487.68"
2019.10.22,"1,622.59","1,626.43","1,607.00","1,607.60","1,605.34","1,572.68","1,536.83","1,488.07"
2019.10.23,"1,576.29","1,590.77","1,566.46","1,576.58","1,600.29","1,572.53","1,536.54","1,488.12"
2019.10.24,"1,600.78","1,616.06","1,594.99","1,615.51","1,601.96","1,574.30","1,537.76","1,488.72"
2019.10.25,"1,624.67","1,650.20","1,624.59","1,648.67","1,613.68","1,579.59","1,540.04","1,489.91"
2019.10.28,"1,662.64","1,679.73","1,662.64","1,677.57","1,625.19","1,585.53","1,543.19","1,491.43"
2019.10.29,"1,682.12","1,691.16","1,661.15","1,662.46","1,636.16","1,591.44","1,547.17","1,492.98"
2019.10.30,"1,670.93","1,670.96","1,649.68","1,661.46","1,653.13","1,598.53","1,550.83","1,494.50"
2019.10.31,"1,652.89","1,653.21","1,630.87","1,651.22","1,660.28","1,603.80","1,554.15","1,496.52"
2019.11.1,"1,667.29","1,690.04","1,661.72","1,689.93","1,668.53","1,609.58","1,557.46","1,498.58"
2019.11.4,"1,714.86","1,729.69","1,710.68","1,726.92","1,678.40","1,617.77","1,561.84","1,500.85"
2019.11.5,"1,729.93","1,742.96","1,723.99","1,730.15","1,691.94","1,628.55","1,566.56","1,503.35"
2019.11.6,"1,721.46","1,722.20","1,699.49","1,715.67","1,702.78","1,637.29","1,570.33","1,505.96"
2019.11.7,"1,740.96","1,745.69","1,719.73","1,727.68","1,718.07","1,645.89","1,575.08","1,509.15"
2019.11.8,"1,717.80","1,736.90","1,710.96","1,736.78","1,727.44","1,653.17","1,580.04","1,512.17"
2019.11.11,"1,722.30","1,731.02","1,714.81","1,727.59","1,727.57","1,660.03","1,584.18","1,515.36"
2019.11.12,"1,737.14","1,745.29","1,725.69","1,732.42","1,728.03","1,665.36","1,587.93","1,518.77"
2019.11.13,"1,718.25","1,737.94","1,714.90","1,732.86","1,731.47","1,671.92","1,591.83","1,522.28"
2019.11.14,"1,724.30","1,729.52","1,715.28","1,727.59","1,731.45","1,677.94","1,595.41","1,525.84"
2019.11.15,"1,749.70","1,758.26","1,735.42","1,742.93","1,732.68","1,685.58","1,599.26","1,529.48"
2019.11.18,"1,738.91","1,750.44","1,730.33","1,738.78","1,734.92","1,691.52","1,604.13","1,533.01"
2019.11.19,"1,749.42","1,750.25","1,721.41","1,730.50","1,734.53","1,697.66","1,608.66","1,536.63"
2019.11.20,"1,721.44","1,730.96","1,697.82","1,710.14","1,729.99","1,704.34","1,612.92","1,540.05"
2019.11.21,"1,693.17","1,706.83","1,684.44","1,690.83","1,722.64","1,708.11","1,616.72","1,542.84"
2019.11.22,"1,698.99","1,705.29","1,686.59","1,690.79","1,712.21","1,710.21","1,619.97","1,545.72"
2019.11.25,"1,706.56","1,732.34","1,706.56","1,731.95","1,710.84","1,712.93","1,623.76","1,548.80"
2019.11.26,"1,728.26","1,729.33","1,716.39","1,723.26","1,709.39","1,715.97","1,627.84","1,551.67"
2019.11.27,"1,730.62","1,736.32","1,729.42","1,735.91","1,714.55","1,719.69","1,631.45","1,554.35"
2019.11.29,"1,725.84","1,729.11","1,715.78","1,716.84","1,719.75","1,722.98","1,633.96","1,556.84"
2019.12.2,"1,721.01","1,721.01","1,690.16","1,691.75","1,719.94","1,723.07","1,636.01","1,559.40"
2019.12.3,"1,653.42","1,666.30","1,647.03","1,665.71","1,706.69","1,720.01","1,637.50","1,561.67"
2019.12.4,"1,687.34","1,697.31","1,685.28","1,691.45","1,700.33","1,718.07","1,639.31","1,564.46"
2019.12.5,"1,698.98","1,706.19","1,690.93","1,697.66","1,692.68","1,717.17","1,640.83","1,567.38"
2019.12.6,"1,717.82","1,728.21","1,717.26","1,724.21","1,694.16","1,717.00","1,642.72","1,570.03"
2019.12.9,"1,724.74","1,729.06","1,714.75","1,714.98","1,698.80","1,715.91","1,644.54","1,572.59"
2019.12.10,"1,720.00","1,733.15","1,715.96","1,720.90","1,709.84","1,715.57","1,646.65","1,575.09"
2019.12.11,"1,726.89","1,760.39","1,726.87","1,759.20","1,723.39","1,716.91","1,649.31","1,577.99"
2019.12.12,"1,758.03","1,808.50","1,757.68","1,806.87","1,745.23","1,720.61","1,652.74","1,581.28"
2019.12.13,"1,800.01","1,824.24","1,789.36","1,796.04","1,759.60","1,724.03","1,656.14","1,584.66"
2019.12.16,"1,817.64","1,830.13","1,813.09","1,813.31","1,779.26","1,727.55","1,660.31","1,587.80"
2019.12.17,"1,821.94","1,825.91","1,813.51","1,821.92","1,799.47","1,731.71","1,664.38","1,590.85"
2019.12.18,"1,824.23","1,826.58","1,815.50","1,820.29","1,811.69","1,736.20","1,668.85","1,593.86"
2019.12.19,"1,827.77","1,835.26","1,819.65","1,834.97","1,817.31","1,742.44","1,673.10","1,596.67"
2019.12.20,"1,837.79","1,856.41","1,837.67","1,853.87","1,828.87","1,750.59","1,677.67","1,599.81"
2019.12.23,"1,862.31","1,865.11","1,855.91","1,857.12","1,837.63","1,758.91","1,682.90","1,603.03"
2019.12.24,"1,859.96","1,862.62","1,851.59","1,862.20","1,845.69","1,765.42","1,687.96","1,606.37"
2019.12.26,"1,865.42","1,867.40","1,857.27","1,864.49","1,854.53","1,772.48","1,693.30","1,609.82"
2019.12.27,"1,870.62","1,871.21","1,853.92","1,858.59","1,859.25","1,778.62","1,698.95","1,613.13"
2019.12.30,"1,856.63","1,856.67","1,832.08","1,844.39","1,857.36","1,785.00","1,703.92","1,616.24"
2019.12.31,"1,836.18","1,851.06","1,835.29","1,849.62","1,855.86","1,792.89","1,708.51","1,619.35"
